1681323432897,6,api_req_content_pages,200,,AddProductsToCart 1-5,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,5,0,0
1681323432903,7,api_req_category,200,,AddProductsToCart 1-5,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,7,0,0
1681323432911,13,api_req_product_1_price,200,,AddProductsToCart 1-5,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,13,0,0
1681323432924,8,api_req_product_50_price,200,,AddProductsToCart 1-5,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,6,0,0
1681323432932,7,api_req_product_51_price,200,,AddProductsToCart 1-5,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,7,0,0
1681323432940,9,api_req_product_52_price,200,,AddProductsToCart 1-5,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1681323432671,128,S01_APC_T01_Launch_user2,200,"Number of samples in transaction : 9, number of failing samples : 0",AddProductsToCart 1-1,,true,,16917,3819,5,5,null,0,2299,33
1681323432754,45,S01_APC_T01_Launch_REQ01_MAIN,200,OK,AddProductsToCart 1-1,text,true,,2399,375,5,5,http://localhost/,44,0,32
1681323432801,20,S01_APC_T01_Launch_REQ02_FEATURED_ITEM,200,,AddProductsToCart 1-1,text,true,,9296,430,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,20,0,1
1681323432883,13,api_req_DEFAULT,200,,AddProductsToCart 1-1,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,12,0,0
1681323432897,8,api_req_content_pages,200,,AddProductsToCart 1-1,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,8,0,0
1681323432905,7,api_req_category,200,,AddProductsToCart 1-1,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,6,0,0
1681323432912,12,api_req_product_1_price,200,,AddProductsToCart 1-1,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,12,0,0
1681323432924,9,api_req_product_50_price,200,,AddProductsToCart 1-1,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,6,0,0
1681323432933,8,api_req_product_51_price,200,,AddProductsToCart 1-1,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,6,0,0
1681323432942,6,api_req_product_52_price,200,,AddProductsToCart 1-1,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,5,0,0
1681323432671,133,S01_APC_T01_Launch_user1,200,"Number of samples in transaction : 9, number of failing samples : 0",AddProductsToCart 1-2,,true,,16917,3819,5,5,null,0,2516,33
1681323432754,45,S01_APC_T01_Launch_REQ01_MAIN,200,OK,AddProductsToCart 1-2,text,true,,2399,375,5,5,http://localhost/,44,0,32
1681323432801,24,S01_APC_T01_Launch_REQ02_FEATURED_ITEM,200,,AddProductsToCart 1-2,text,true,,9296,430,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,24,0,1
1681323432883,13,api_req_DEFAULT,200,,AddProductsToCart 1-2,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,12,0,0
1681323432897,7,api_req_content_pages,200,,AddProductsToCart 1-2,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,6,0,0
1681323432904,6,api_req_category,200,,AddProductsToCart 1-2,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,6,0,0
1681323432911,13,api_req_product_1_price,200,,AddProductsToCart 1-2,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,11,0,0
1681323432924,8,api_req_product_50_price,200,,AddProductsToCart 1-2,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,6,0,0
1681323432933,8,api_req_product_51_price,200,,AddProductsToCart 1-2,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,6,0,0
1681323432941,9,api_req_product_52_price,200,,AddProductsToCart 1-2,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1681323432671,126,S01_APC_T01_Launch_user5,200,"Number of samples in transaction : 9, number of failing samples : 0",AddProductsToCart 1-3,,true,,16917,3819,5,5,null,0,2960,33
1681323432754,45,S01_APC_T01_Launch_REQ01_MAIN,200,OK,AddProductsToCart 1-3,text,true,,2399,375,5,5,http://localhost/,44,0,32
1681323432801,20,S01_APC_T01_Launch_REQ02_FEATURED_ITEM,200,,AddProductsToCart 1-3,text,true,,9296,430,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,20,0,1
1681323432883,13,api_req_DEFAULT,200,,AddProductsToCart 1-3,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,12,0,0
1681323432897,6,api_req_content_pages,200,,AddProductsToCart 1-3,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,6,0,0
1681323432903,7,api_req_category,200,,AddProductsToCart 1-3,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,7,0,0
1681323432911,13,api_req_product_1_price,200,,AddProductsToCart 1-3,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,11,0,0
1681323432924,9,api_req_product_50_price,200,,AddProductsToCart 1-3,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,6,0,0
1681323432933,6,api_req_product_51_price,200,,AddProductsToCart 1-3,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,6,0,0
1681323432940,7,api_req_product_52_price,200,,AddProductsToCart 1-3,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1681323434079,41,S01_APC_T02_ClickOnTabTables_user3,200,"Number of samples in transaction : 8, number of failing samples : 0",AddProductsToCart 1-4,,true,,14518,3448,5,5,null,0,2242,0
1681323434080,7,S01_APC_T02_ClickOnTabTables_REQ01_products,200,,AddProductsToCart 1-4,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,7,0,0
1681323434093,5,api_req_DEFAULT,200,,AddProductsToCart 1-4,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1681323434098,8,api_req_content_pages,200,,AddProductsToCart 1-4,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,8,0,0
1681323434106,4,api_req_category,200,,AddProductsToCart 1-4,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,4,0,0
1681323434111,4,api_req_product_1_price,200,,AddProductsToCart 1-4,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,4,0,0
1681323434115,4,api_req_product_50_price,200,,AddProductsToCart 1-4,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1681323434120,4,api_req_product_51_price,200,,AddProductsToCart 1-4,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,4,0,0
1681323434124,5,api_req_product_52_price,200,,AddProductsToCart 1-4,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,5,0,0
1681323435320,37,S01_APC_T02_ClickOnTabTables_user1,200,"Number of samples in transaction : 8, number of failing samples : 0",AddProductsToCart 1-2,,true,,14518,3448,5,5,null,0,1066,0
1681323435321,6,S01_APC_T02_ClickOnTabTables_REQ01_products,200,,AddProductsToCart 1-2,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,6,0,0
1681323435328,4,api_req_DEFAULT,200,,AddProductsToCart 1-2,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1681323435333,4,api_req_content_pages,200,,AddProductsToCart 1-2,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,4,0,0
1681323435337,5,api_req_category,200,,AddProductsToCart 1-2,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,5,0,0
1681323435343,6,api_req_product_1_price,200,,AddProductsToCart 1-2,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,6,0,0
1681323435349,4,api_req_product_50_price,200,,AddProductsToCart 1-2,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1681323435354,4,api_req_product_51_price,200,,AddProductsToCart 1-2,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,4,0,0
1681323435359,4,api_req_product_52_price,200,,AddProductsToCart 1-2,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,4,0,0
1681323434430,41,S01_APC_T02_ClickOnTabTables_user4,200,"Number of samples in transaction : 8, number of failing samples : 0",AddProductsToCart 1-5,,true,,14518,3448,5,5,null,0,2588,0
1681323434430,7,S01_APC_T02_ClickOnTabTables_REQ01_products,200,,AddProductsToCart 1-5,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,7,0,0
1681323434439,4,api_req_DEFAULT,200,,AddProductsToCart 1-5,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1681323434443,4,api_req_content_pages,200,,AddProductsToCart 1-5,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,4,0,0
1681323434448,5,api_req_category,200,,AddProductsToCart 1-5,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,5,0,0
1681323434454,5,api_req_product_1_price,200,,AddProductsToCart 1-5,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,5,0,0
1681323434459,5,api_req_product_50_price,200,,AddProductsToCart 1-5,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,5,0,0
1681323434464,6,api_req_product_51_price,200,,AddProductsToCart 1-5,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,6,0,0
1681323434470,5,api_req_product_52_price,200,,AddProductsToCart 1-5,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,5,0,0
1681323435098,39,S01_APC_T02_ClickOnTabTables_user2,200,"Number of samples in transaction : 8, number of failing samples : 0",AddProductsToCart 1-1,,true,,14518,3448,5,5,null,0,2358,0
1681323435099,7,S01_APC_T02_ClickOnTabTables_REQ01_products,200,,AddProductsToCart 1-1,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,6,0,0
1681323435107,4,api_req_DEFAULT,200,,AddProductsToCart 1-1,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1681323435111,4,api_req_content_pages,200,,AddProductsToCart 1-1,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,4,0,0
1681323435115,4,api_req_category,200,,AddProductsToCart 1-1,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,4,0,0
1681323435120,4,api_req_product_1_price,200,,AddProductsToCart 1-1,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,4,0,0
1681323435124,4,api_req_product_50_price,200,,AddProductsToCart 1-1,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1681323435129,6,api_req_product_51_price,200,,AddProductsToCart 1-1,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,5,0,0
1681323435135,6,api_req_product_52_price,200,,AddProductsToCart 1-1,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,6,0,0
1681323435757,36,S01_APC_T02_ClickOnTabTables_user5,200,"Number of samples in transaction : 8, number of failing samples : 0",AddProductsToCart 1-3,,true,,14518,3448,5,5,null,0,2185,0
1681323435758,6,S01_APC_T02_ClickOnTabTables_REQ01_products,200,,AddProductsToCart 1-3,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,6,0,0
1681323435765,5,api_req_DEFAULT,200,,AddProductsToCart 1-3,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,5,0,0
1681323435770,3,api_req_content_pages,200,,AddProductsToCart 1-3,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,3,0,0
1681323435774,4,api_req_category,200,,AddProductsToCart 1-3,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,4,0,0
1681323435778,5,api_req_product_1_price,200,,AddProductsToCart 1-3,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,5,0,0
1681323435784,5,api_req_product_50_price,200,,AddProductsToCart 1-3,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,4,0,0
1681323435789,4,api_req_product_51_price,200,,AddProductsToCart 1-3,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,4,0,0
1681323435793,4,api_req_product_52_price,200,,AddProductsToCart 1-3,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,4,0,0
1681323437060,12,S01_APC_T03_OpenTableProductCart_user4,200,"Number of samples in transaction : 4, number of failing samples : 0",AddProductsToCart 1-5,,true,,16493,1662,5,5,null,0,1573,0
1681323437060,9,S01_APC_T03OpenTableProductCart_REQ01_products,200,,AddProductsToCart 1-5,text,true,,9296,418,5,5,http://localhost:8080/api/v1/products/?lang=en&store=DEFAULT,9,0,0
1681323437071,1,req_api_v1_store_DEFAULT,200,OK,AddProductsToCart 1-5,text,true,,2399,395,5,5,http://localhost/api/v1/store/DEFAULT,1,0,0
1681323437073,1,req_api_v1_content_pages,200,OK,AddProductsToCart 1-5,text,true,,2399,427,5,5,http://localhost/api/v1/content/pages/?count=20&page=0&store=&lang=en,1,0,0
1681323437075,1,req_api_v1_category,200,OK,AddProductsToCart 1-5,text,true,,2399,422,5,5,http://localhost/api/v1/category/?count=20&page=0&store=&lang=en,1,0,0
1681323438646,28,S01_APC_T04_AddTableToCart_user4,200,"Number of samples in transaction : 2, number of failing samples : 0",AddProductsToCart 1-5,,true,,4516,908,5,5,null,0,1,0
1681323438646,16,S01_APC_T04_AddTableToCart_REQ01_ADD_TABLE,201,,AddProductsToCart 1-5,text,true,,2258,476,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,16,0,0
1681323438663,12,S01_APC_T04_AddTableToCart_REQ02_API_CART,200,,AddProductsToCart 1-5,text,true,,2258,432,5,5,http://localhost:8080/api/v1/cart/deed5a6fbfbc4a51a8646542335b2263?lang=en,12,0,0
1681323437495,13,S01_APC_T03_OpenTableProductCart_user2,200,"Number of samples in transaction : 4, number of failing samples : 0",AddProductsToCart 1-1,,true,,16493,1662,5,5,null,0,1169,0
1681323437496,7,S01_APC_T03OpenTableProductCart_REQ01_products,200,,AddProductsToCart 1-1,text,true,,9296,418,5,5,http://localhost:8080/api/v1/products/?lang=en&store=DEFAULT,7,0,0
1681323437504,2,req_api_v1_store_DEFAULT,200,OK,AddProductsToCart 1-1,text,true,,2399,395,5,5,http://localhost/api/v1/store/DEFAULT,2,0,0
1681323437506,2,req_api_v1_content_pages,200,OK,AddProductsToCart 1-1,text,true,,2399,427,5,5,http://localhost/api/v1/content/pages/?count=20&page=0&store=&lang=en,2,0,0
1681323437508,2,req_api_v1_category,200,OK,AddProductsToCart 1-1,text,true,,2399,422,5,5,http://localhost/api/v1/category/?count=20&page=0&store=&lang=en,2,0,0
1681323438677,39,S01_APC_T04_AddTableToCart_user2,200,"Number of samples in transaction : 2, number of failing samples : 0",AddProductsToCart 1-1,,true,,4516,908,5,5,null,0,2,0
1681323438677,24,S01_APC_T04_AddTableToCart_REQ01_ADD_TABLE,201,,AddProductsToCart 1-1,text,true,,2258,476,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,21,0,0
1681323438702,15,S01_APC_T04_AddTableToCart_REQ02_API_CART,200,,AddProductsToCart 1-1,text,true,,2258,432,5,5,http://localhost:8080/api/v1/cart/bfdc4a2c29df49beadb7a7193028b1e7?lang=en,15,0,0
1681323436362,11,S01_APC_T03_OpenTableProductCart_user3,200,"Number of samples in transaction : 4, number of failing samples : 0",AddProductsToCart 1-4,,true,,16493,1662,5,5,null,0,2808,0
1681323436362,7,S01_APC_T03OpenTableProductCart_REQ01_products,200,,AddProductsToCart 1-4,text,true,,9296,418,5,5,http://localhost:8080/api/v1/products/?lang=en&store=DEFAULT,6,0,0
1681323436370,1,req_api_v1_store_DEFAULT,200,OK,AddProductsToCart 1-4,text,true,,2399,395,5,5,http://localhost/api/v1/store/DEFAULT,1,0,0
1681323436372,1,req_api_v1_content_pages,200,OK,AddProductsToCart 1-4,text,true,,2399,427,5,5,http://localhost/api/v1/content/pages/?count=20&page=0&store=&lang=en,1,0,0
1681323436374,2,req_api_v1_category,200,OK,AddProductsToCart 1-4,text,true,,2399,422,5,5,http://localhost/api/v1/category/?count=20&page=0&store=&lang=en,1,0,0
1681323439182,16,S01_APC_T04_AddTableToCart_user3,200,"Number of samples in transaction : 2, number of failing samples : 0",AddProductsToCart 1-4,,true,,4516,908,5,5,null,0,2,0
1681323439182,9,S01_APC_T04_AddTableToCart_REQ01_ADD_TABLE,201,,AddProductsToCart 1-4,text,true,,2258,476,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,9,0,0
1681323439192,7,S01_APC_T04_AddTableToCart_REQ02_API_CART,200,,AddProductsToCart 1-4,text,true,,2258,432,5,5,http://localhost:8080/api/v1/cart/16d7b7bec94b4f838df815cc8ee806f0?lang=en,7,0,0
1681323439203,3,Debug Sampler,200,OK,AddProductsToCart 1-4,text,true,,944,0,5,5,null,0,0,0
1681323436423,13,S01_APC_T03_OpenTableProductCart_user1,200,"Number of samples in transaction : 4, number of failing samples : 0",AddProductsToCart 1-2,,true,,16493,1662,5,5,null,0,2900,0
1681323436423,7,S01_APC_T03OpenTableProductCart_REQ01_products,200,,AddProductsToCart 1-2,text,true,,9296,418,5,5,http://localhost:8080/api/v1/products/?lang=en&store=DEFAULT,7,0,0
1681323436431,2,req_api_v1_store_DEFAULT,200,OK,AddProductsToCart 1-2,text,true,,2399,395,5,5,http://localhost/api/v1/store/DEFAULT,2,0,0
1681323436434,2,req_api_v1_content_pages,200,OK,AddProductsToCart 1-2,text,true,,2399,427,5,5,http://localhost/api/v1/content/pages/?count=20&page=0&store=&lang=en,2,0,0
1681323436436,2,req_api_v1_category,200,OK,AddProductsToCart 1-2,text,true,,2399,422,5,5,http://localhost/api/v1/category/?count=20&page=0&store=&lang=en,2,0,0
1681323439337,18,S01_APC_T04_AddTableToCart_user1,200,"Number of samples in transaction : 2, number of failing samples : 0",AddProductsToCart 1-2,,true,,4516,908,5,5,null,0,1,0
1681323439337,11,S01_APC_T04_AddTableToCart_REQ01_ADD_TABLE,201,,AddProductsToCart 1-2,text,true,,2258,476,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,11,0,0
1681323439349,7,S01_APC_T04_AddTableToCart_REQ02_API_CART,200,,AddProductsToCart 1-2,text,true,,2258,432,5,5,http://localhost:8080/api/v1/cart/a75cfbf59fd645f1a83edafb571fa5a9?lang=en,6,0,0
1681323439357,1,Debug Sampler,200,OK,AddProductsToCart 1-2,text,true,,951,0,5,5,null,0,0,0
1681323438676,57,S01_APC_T05_ClickOnTabChairs_user4,200,"Number of samples in transaction : 9, number of failing samples : 0",AddProductsToCart 1-5,,true,,16917,3838,5,5,null,0,1354,0
1681323438676,7,S01_APC_T05_ClickOnTabChairs_REQ01_products,200,,AddProductsToCart 1-5,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,7,0,0
1681323438684,2,S01_APC_T02_ClickOnTabTables_REQ02_chairs,200,OK,AddProductsToCart 1-5,text,true,,2399,390,5,5,http://localhost/category/chairs,2,0,0
1681323438687,4,api_req_DEFAULT,200,,AddProductsToCart 1-5,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1681323438692,5,api_req_content_pages,200,,AddProductsToCart 1-5,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,5,0,0
1681323438698,5,api_req_category,200,,AddProductsToCart 1-5,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,5,0,0
1681323438703,9,api_req_product_1_price,200,,AddProductsToCart 1-5,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,8,0,0
1681323438713,8,api_req_product_50_price,200,,AddProductsToCart 1-5,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,8,0,0
1681323438721,9,api_req_product_51_price,200,,AddProductsToCart 1-5,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,9,0,0
1681323438730,8,api_req_product_52_price,200,,AddProductsToCart 1-5,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,7,0,0
1681323437979,12,S01_APC_T03_OpenTableProductCart_user5,200,"Number of samples in transaction : 4, number of failing samples : 0",AddProductsToCart 1-3,,true,,16493,1662,5,5,null,0,2556,0
1681323437979,7,S01_APC_T03OpenTableProductCart_REQ01_products,200,,AddProductsToCart 1-3,text,true,,9296,418,5,5,http://localhost:8080/api/v1/products/?lang=en&store=DEFAULT,7,0,0
1681323437987,3,req_api_v1_store_DEFAULT,200,OK,AddProductsToCart 1-3,text,true,,2399,395,5,5,http://localhost/api/v1/store/DEFAULT,3,0,0
1681323437991,1,req_api_v1_content_pages,200,OK,AddProductsToCart 1-3,text,true,,2399,427,5,5,http://localhost/api/v1/content/pages/?count=20&page=0&store=&lang=en,1,0,0
1681323437993,1,req_api_v1_category,200,OK,AddProductsToCart 1-3,text,true,,2399,422,5,5,http://localhost/api/v1/category/?count=20&page=0&store=&lang=en,1,0,0
1681323440547,20,S01_APC_T04_AddTableToCart_user5,200,"Number of samples in transaction : 2, number of failing samples : 0",AddProductsToCart 1-3,,true,,4516,908,5,5,null,0,1,0
1681323440547,14,S01_APC_T04_AddTableToCart_REQ01_ADD_TABLE,201,,AddProductsToCart 1-3,text,true,,2258,476,5,5,http://localhost:8080/api/v1/cart/?store=DEFAULT,14,0,0
1681323440562,6,S01_APC_T04_AddTableToCart_REQ02_API_CART,200,,AddProductsToCart 1-3,text,true,,2258,432,5,5,http://localhost:8080/api/v1/cart/cd78ec1c5d834040ad48c08535480a49?lang=en,6,0,0
1681323440568,1,Debug Sampler,200,OK,AddProductsToCart 1-3,text,true,,944,0,5,5,null,0,0,0
1681323439358,41,S01_APC_T01_Launch_user2,200,"Number of samples in transaction : 9, number of failing samples : 0",AddProductsToCart 1-2,,true,,16917,3819,5,5,null,0,1530,0
1681323439359,2,S01_APC_T01_Launch_REQ01_MAIN,200,OK,AddProductsToCart 1-2,text,true,,2399,375,5,5,http://localhost/,2,0,0
1681323439361,6,S01_APC_T01_Launch_REQ02_FEATURED_ITEM,200,,AddProductsToCart 1-2,text,true,,9296,430,5,5,http://localhost:8080/api/v1/products/group/FEATURED_ITEM?store=&lang=en,6,0,0
1681323439368,4,api_req_DEFAULT,200,,AddProductsToCart 1-2,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,4,0,0
1681323439372,4,api_req_content_pages,200,,AddProductsToCart 1-2,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,4,0,0
1681323439377,5,api_req_category,200,,AddProductsToCart 1-2,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,4,0,0
1681323439382,5,api_req_product_1_price,200,,AddProductsToCart 1-2,text,true,,516,438,5,5,http://localhost:8080/api/v1/product/1/price/,4,0,0
1681323439387,6,api_req_product_50_price,200,,AddProductsToCart 1-2,text,true,,514,439,5,5,http://localhost:8080/api/v1/product/50/price/,6,0,0
1681323439394,5,api_req_product_51_price,200,,AddProductsToCart 1-2,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/51/price/,5,0,0
1681323439399,4,api_req_product_52_price,200,,AddProductsToCart 1-2,text,true,,516,439,5,5,http://localhost:8080/api/v1/product/52/price/,4,0,0
1681323438718,46,S01_APC_T05_ClickOnTabChairs_user2,200,"Number of samples in transaction : 9, number of failing samples : 0",AddProductsToCart 1-1,,true,,16917,3838,5,5,null,0,2697,0
1681323438718,8,S01_APC_T05_ClickOnTabChairs_REQ01_products,200,,AddProductsToCart 1-1,text,true,,9296,434,5,5,http://localhost:8080/api/v1/products/?store=DEFAULT&lang=en&page=0&count=15,8,0,0
1681323438727,2,S01_APC_T02_ClickOnTabTables_REQ02_chairs,200,OK,AddProductsToCart 1-1,text,true,,2399,390,5,5,http://localhost/category/chairs,2,0,0
1681323438730,3,api_req_DEFAULT,200,,AddProductsToCart 1-1,text,true,,1148,400,5,5,http://localhost:8080/api/v1/store/DEFAULT,3,0,0
1681323438734,4,api_req_content_pages,200,,AddProductsToCart 1-1,text,true,,496,432,5,5,http://localhost:8080/api/v1/content/pages/?page=0&count=20&store=&lang=en,4,0,0
1681323438738,11,api_req_category,200,,AddProductsToCart 1-1,text,true,,1516,427,5,5,http://localhost:8080/api/v1/category/?count=20&page=0&store=&lang=en,11,0,0
